ProductID,Supplier,Supplier Return Policy,Adjusted Price (USD),Supplier_ID,Return Policy Rank,Description
PROD407,Nexus Retail Group,"45 days for full refund, open box accepted. Free return shipping.",157.40804998252952,S6,4,Wireless trackpad
PROD408,Nexus Retail Group,"45 days for full refund, open box accepted. Free return shipping.",42.37152345643838,S6,4,Foldable Bluetooth keyboard for tablets
PROD408,Global Gadgets Co.,"60 days for full refund, open box accepted, 15% restocking fee. Free return shipping.",39.083789333683264,S3,4,Foldable Bluetooth keyboard for tablets
PROD409,Innovate Electronics,"30 days for exchange/store credit, original packaging. Buyer pays return shipping.",67.19685755899371,S7,2,1080p webcam with privacy shutter
PROD409,Global Gadgets Co.,"60 days for full refund, open box accepted, 15% restocking fee. Free return shipping.",57.38492235125376,S3,4,1080p webcam with privacy shutter
PROD410,Nexus Retail Group,"45 days for full refund, open box accepted. Free return shipping.",102.09158011180273,S6,4,Wi-Fi 6 extender
PROD410,Apex Digital Solutions,"90 days for full refund, any condition. Free return shipping.",98.26021801500596,S8,5,Wi-Fi 6 extender
PROD410,ValueTech Supply,"7 days for exchange only, original condition. No refunds.",82.10534701315757,S5,1,Wi-Fi 6 extender
PROD411,ElectroDirect Inc.,"30 days for full refund, original packaging, unused. Buyer pays return shipping.",49.44069292171135,S1,3,Smart LED strip with music sync
PROD411,Global Gadgets Co.,"60 days for full refund, open box accepted, 15% restocking fee. Free return shipping.",47.390695737699374,S3,4,Smart LED strip with music sync
PROD412,Circuit Central,"10 days for full refund, unopened only. Buyer pays return shipping.",280.72800059657175,S9,1,Wi-Fi thermostat with remote sensors
PROD412,Prime Picks Electronic,"21 days for full refund or exchange, no restocking fee. Buyer pays return shipping.",282.73709634287223,S4,3,Wi-Fi thermostat with remote sensors
PROD413,Innovate Electronics,"30 days for exchange/store credit, original packaging. Buyer pays return shipping.",233.83121320648905,S7,2,Outdoor PTZ camera with wired connection
PROD414,Nexus Retail Group,"45 days for full refund, open box accepted. Free return shipping.",102.7,S6,4,Racing drone frame kit (DIY)
PROD415,Global Gadgets Co.,"60 days for full refund, open box accepted, 15% restocking fee. Free return shipping.",1205.3549831217792,S3,4,Ultra short-throw projector for gaming
PROD416,Global Gadgets Co.,"60 days for full refund, open box accepted, 15% restocking fee. Free return shipping.",139.40725175079356,S3,4,Rear-view mirror integrated dash cam
PROD416,ValueTech Supply,"7 days for exchange only, original condition. No refunds.",127.93774276419866,S5,1,Rear-view mirror integrated dash cam
PROD416,Tech Emporium Ltd.,"14 days for exchange/store credit, unopened. No returns opened items unless defective.",184.85119418729514,S2,2,Rear-view mirror integrated dash cam
PROD417,Streamline Tech,"30 days for exchange or full refund, open box accepted, 10% restocking fee. Free return shipping.",334.89647478115876,S10,3,Marine handheld GPS
PROD418,Apex Digital Solutions,"90 days for full refund, any condition. Free return shipping.",25.390340502918814,S8,5,Credit card-sized portable charger
PROD418,Circuit Central,"10 days for full refund, unopened only. Buyer pays return shipping.",27.87750494511256,S9,1,Credit card-sized portable charger
PROD418,Global Gadgets Co.,"60 days for full refund, open box accepted, 15% restocking fee. Free return shipping.",27.795018855318375,S3,4,Credit card-sized portable charger
PROD419,Prime Picks Electronic,"21 days for full refund or exchange, no restocking fee. Buyer pays return shipping.",49.08276430186566,S4,3,7-port USB 3.0 hub with power adapter
PROD420,Innovate Electronics,"30 days for exchange/store credit, original packaging. Buyer pays return shipping.",45.809779315151104,S7,2,Rotating outlet surge protector
PROD420,Tech Emporium Ltd.,"14 days for exchange/store credit, unopened. No returns opened items unless defective.",39.968126481613574,S2,2,Rotating outlet surge protector
PROD420,Prime Picks Electronic,"21 days for full refund or exchange, no restocking fee. Buyer pays return shipping.",39.602856277903456,S4,3,Rotating outlet surge protector
PROD421,Circuit Central,"10 days for full refund, unopened only. Buyer pays return shipping.",105.5857329975727,S9,1,Budget smartphone with large display
PROD421,Global Gadgets Co.,"60 days for full refund, open box accepted, 15% restocking fee. Free return shipping.",89.44664383191993,S3,4,Budget smartphone with large display
PROD421,Nexus Retail Group,"45 days for full refund, open box accepted. Free return shipping.",86.84651190418624,S6,4,Budget smartphone with large display
PROD422,Prime Picks Electronic,"21 days for full refund or exchange, no restocking fee. Buyer pays return shipping.",359.67313869926306,S4,3,Smartphone with stylus pen
PROD422,Circuit Central,"10 days for full refund, unopened only. Buyer pays return shipping.",386.1650447026049,S9,1,Smartphone with stylus pen
PROD422,ElectroDirect Inc.,"30 days for full refund, original packaging, unused. Buyer pays return shipping.",362.08816211299865,S1,3,Smartphone with stylus pen
PROD423,Innovate Electronics,"30 days for exchange/store credit, original packaging. Buyer pays return shipping.",94.17619317789485,S7,2,Wireless earbuds with charging case
PROD424,Prime Picks Electronic,"21 days for full refund or exchange, no restocking fee. Buyer pays return shipping.",130.51743069220325,S4,3,Open-fit wireless earbuds
PROD424,Streamline Tech,"30 days for exchange or full refund, open box accepted, 10% restocking fee. Free return shipping.",123.70005441610208,S10,3,Open-fit wireless earbuds
PROD424,ElectroDirect Inc.,"30 days for full refund, original packaging, unused. Buyer pays return shipping.",142.61269493023372,S1,3,Open-fit wireless earbuds
PROD425,Tech Emporium Ltd.,"14 days for exchange/store credit, unopened. No returns opened items unless defective.",223.38107413257902,S2,2,Analog smartwatch with hidden display
PROD425,Global Gadgets Co.,"60 days for full refund, open box accepted, 15% restocking fee. Free return shipping.",163.97839918240845,S3,4,Analog smartwatch with hidden display
PROD425,Apex Digital Solutions,"90 days for full refund, any condition. Free return shipping.",174.48292732217885,S8,5,Analog smartwatch with hidden display
PROD426,Nexus Retail Group,"45 days for full refund, open box accepted. Free return shipping.",806.3117778563482,S6,4,17-inch budget gaming laptop
PROD426,Streamline Tech,"30 days for exchange or full refund, open box accepted, 10% restocking fee. Free return shipping.",833.3313843054912,S10,3,17-inch budget gaming laptop
PROD426,Global Gadgets Co.,"60 days for full refund, open box accepted, 15% restocking fee. Free return shipping.",708.9102832375742,S3,4,17-inch budget gaming laptop
PROD427,Nexus Retail Group,"45 days for full refund, open box accepted. Free return shipping.",168.96685933246326,S6,4,8-inch Fire HD tablet with Kids Edition
PROD428,ElectroDirect Inc.,"30 days for full refund, original packaging, unused. Buyer pays return shipping.",205.6761920100666,S1,3,Portable Bluetooth smart speaker
PROD428,Tech Emporium Ltd.,"14 days for exchange/store credit, unopened. No returns opened items unless defective.",220.38988593105952,S2,2,Portable Bluetooth smart speaker
PROD428,Global Gadgets Co.,"60 days for full refund, open box accepted, 15% restocking fee. Free return shipping.",151.38198789586713,S3,4,Portable Bluetooth smart speaker
PROD429,Global Gadgets Co.,"60 days for full refund, open box accepted, 15% restocking fee. Free return shipping.",352.2945194225923,S3,4,50-inch Roku Smart TV
PROD429,Nexus Retail Group,"45 days for full refund, open box accepted. Free return shipping.",423.0486807444422,S6,4,50-inch Roku Smart TV
PROD429,Streamline Tech,"30 days for exchange or full refund, open box accepted, 10% restocking fee. Free return shipping.",376.57551668910344,S10,3,50-inch Roku Smart TV
PROD430,ValueTech Supply,"7 days for exchange only, original condition. No refunds.",37.15427131058108,S5,1,Mini waterproof speaker with suction cup
PROD430,Apex Digital Solutions,"90 days for full refund, any condition. Free return shipping.",38.474135092843056,S8,5,Mini waterproof speaker with suction cup
PROD431,Tech Emporium Ltd.,"14 days for exchange/store credit, unopened. No returns opened items unless defective.",232.70000000000002,S2,2,E-reader with audiobook support
PROD431,Apex Digital Solutions,"90 days for full refund, any condition. Free return shipping.",153.26199305576395,S8,5,E-reader with audiobook support
PROD432,Streamline Tech,"30 days for exchange or full refund, open box accepted, 10% restocking fee. Free return shipping.",382.07837839309786,S10,3,Superzoom bridge camera
PROD432,ValueTech Supply,"7 days for exchange only, original condition. No refunds.",323.49084883039217,S5,1,Superzoom bridge camera
PROD432,Prime Picks Electronic,"21 days for full refund or exchange, no restocking fee. Buyer pays return shipping.",374.97443707277074,S4,3,Superzoom bridge camera
PROD433,Nexus Retail Group,"45 days for full refund, open box accepted. Free return shipping.",,S6,4,Used gaming console (various models)
PROD434,Circuit Central,"10 days for full refund, unopened only. Buyer pays return shipping.",85.233785429613,S9,1,Chest strap heart rate monitor
PROD434,Prime Picks Electronic,"21 days for full refund or exchange, no restocking fee. Buyer pays return shipping.",70.81927377782519,S4,3,Chest strap heart rate monitor
PROD435,Streamline Tech,"30 days for exchange or full refund, open box accepted, 10% restocking fee. Free return shipping.",178.2379445201537,S10,3,8TB portable external drive
PROD435,Tech Emporium Ltd.,"14 days for exchange/store credit, unopened. No returns opened items unless defective.",189.94506525782643,S2,2,8TB portable external drive
PROD436,Innovate Electronics,"30 days for exchange/store credit, original packaging. Buyer pays return shipping.",195.28989999090444,S7,2,2TB NVMe Gen4 budget SSD
PROD437,Circuit Central,"10 days for full refund, unopened only. Buyer pays return shipping.",83.17862532330483,S9,1,Gaming mouse with wired/wireless option
PROD437,Innovate Electronics,"30 days for exchange/store credit, original packaging. Buyer pays return shipping.",114.17118190982185,S7,2,Gaming mouse with wired/wireless option
PROD437,Apex Digital Solutions,"90 days for full refund, any condition. Free return shipping.",68.62776315526956,S8,5,Gaming mouse with wired/wireless option
PROD438,Nexus Retail Group,"45 days for full refund, open box accepted. Free return shipping.",319.24552805518454,S6,4,Ergonomic wireless split keyboard
PROD438,Circuit Central,"10 days for full refund, unopened only. Buyer pays return shipping.",285.1570963415098,S9,1,Ergonomic wireless split keyboard
PROD439,Circuit Central,"10 days for full refund, unopened only. Buyer pays return shipping.",96.15001287535699,S9,1,1080p webcam with auto low light correction
PROD440,Circuit Central,"10 days for full refund, unopened only. Buyer pays return shipping.",61.30969688967185,S9,1,Wi-Fi 5 extender with Ethernet port
PROD440,Prime Picks Electronic,"21 days for full refund or exchange, no restocking fee. Buyer pays return shipping.",47.889090428715356,S4,3,Wi-Fi 5 extender with Ethernet port
PROD440,Innovate Electronics,"30 days for exchange/store credit, original packaging. Buyer pays return shipping.",51.512635088508105,S7,2,Wi-Fi 5 extender with Ethernet port
PROD441,Apex Digital Solutions,"90 days for full refund, any condition. Free return shipping.",51.77391499254578,S8,5,Smart LED light bar for monitor backlight
PROD441,Tech Emporium Ltd.,"14 days for exchange/store credit, unopened. No returns opened items unless defective.",61.4430542648787,S2,2,Smart LED light bar for monitor backlight
PROD442,Prime Picks Electronic,"21 days for full refund or exchange, no restocking fee. Buyer pays return shipping.",82.47585554371739,S4,3,Smart fan controller
PROD442,Tech Emporium Ltd.,"14 days for exchange/store credit, unopened. No returns opened items unless defective.",92.1362589584183,S2,2,Smart fan controller
PROD442,Innovate Electronics,"30 days for exchange/store credit, original packaging. Buyer pays return shipping.",72.54712357320382,S7,2,Smart fan controller
PROD443,Streamline Tech,"30 days for exchange or full refund, open box accepted, 10% restocking fee. Free return shipping.",48.46181975210262,S10,3,Hidden spy camera
PROD443,ElectroDirect Inc.,"30 days for full refund, original packaging, unused. Buyer pays return shipping.",50.28358856580707,S1,3,Hidden spy camera
PROD443,Global Gadgets Co.,"60 days for full refund, open box accepted, 15% restocking fee. Free return shipping.",45.07063462935264,S3,4,Hidden spy camera
PROD444,Apex Digital Solutions,"90 days for full refund, any condition. Free return shipping.",713.0491786680087,S8,5,Drone with obstacle avoidance
PROD445,ElectroDirect Inc.,"30 days for full refund, original packaging, unused. Buyer pays return shipping.",663.2961320133885,S1,3,1080p home theater projector
PROD445,Tech Emporium Ltd.,"14 days for exchange/store credit, unopened. No returns opened items unless defective.",796.5770680951239,S2,2,1080p home theater projector
PROD445,Global Gadgets Co.,"60 days for full refund, open box accepted, 15% restocking fee. Free return shipping.",682.1790008340754,S3,4,1080p home theater projector
PROD446,Apex Digital Solutions,"90 days for full refund, any condition. Free return shipping.",64.52172037255299,S8,5,Discreet mini dash cam
PROD446,Tech Emporium Ltd.,"14 days for exchange/store credit, unopened. No returns opened items unless defective.",93.99826970356581,S2,2,Discreet mini dash cam
PROD447,ElectroDirect Inc.,"30 days for full refund, original packaging, unused. Buyer pays return shipping.",226.507081961961,S1,3,Smart rearview mirror with GPS
PROD447,Tech Emporium Ltd.,"14 days for exchange/store credit, unopened. No returns opened items unless defective.",242.13761819614365,S2,2,Smart rearview mirror with GPS
PROD447,Apex Digital Solutions,"90 days for full refund, any condition. Free return shipping.",175.92910720679077,S8,5,Smart rearview mirror with GPS
PROD448,Prime Picks Electronic,"21 days for full refund or exchange, no restocking fee. Buyer pays return shipping.",52.2512347828155,S4,3,High-capacity USB-C power bank
PROD448,Apex Digital Solutions,"90 days for full refund, any condition. Free return shipping.",52.40197072387858,S8,5,High-capacity USB-C power bank
PROD449,Apex Digital Solutions,"90 days for full refund, any condition. Free return shipping.",60.81834932154295,S8,5,10-port USB 3.0 hub with charging
PROD449,ElectroDirect Inc.,"30 days for full refund, original packaging, unused. Buyer pays return shipping.",73.0443660611748,S1,3,10-port USB 3.0 hub with charging
PROD449,Streamline Tech,"30 days for exchange or full refund, open box accepted, 10% restocking fee. Free return shipping.",69.10806391683741,S10,3,10-port USB 3.0 hub with charging
PROD450,Global Gadgets Co.,"60 days for full refund, open box accepted, 15% restocking fee. Free return shipping.",42.04618265063863,S3,4,Power strip with individual switches
PROD450,Streamline Tech,"30 days for exchange or full refund, open box accepted, 10% restocking fee. Free return shipping.",49.75315387131722,S10,3,Power strip with individual switches
PROD450,Circuit Central,"10 days for full refund, unopened only. Buyer pays return shipping.",63.7,S9,1,Power strip with individual switches
PROD451,Streamline Tech,"30 days for exchange or full refund, open box accepted, 10% restocking fee. Free return shipping.",287.51979426989055,S10,3,Durable flip phone with basic smart features
PROD451,Innovate Electronics,"30 days for exchange/store credit, original packaging. Buyer pays return shipping.",374.6767097840346,S7,2,Durable flip phone with basic smart features
PROD451,Apex Digital Solutions,"90 days for full refund, any condition. Free return shipping.",284.2728019380791,S8,5,Durable flip phone with basic smart features
PROD452,Streamline Tech,"30 days for exchange or full refund, open box accepted, 10% restocking fee. Free return shipping.",470.7168390207919,S10,3,Unlocked mid-range smartphone
PROD452,Global Gadgets Co.,"60 days for full refund, open box accepted, 15% restocking fee. Free return shipping.",508.6163015862272,S3,4,Unlocked mid-range smartphone
PROD453,Innovate Electronics,"30 days for exchange/store credit, original packaging. Buyer pays return shipping.",258.7,S7,2,Retro-style wireless headphones
PROD453,Streamline Tech,"30 days for exchange or full refund, open box accepted, 10% restocking fee. Free return shipping.",198.6752099372027,S10,3,Retro-style wireless headphones
PROD453,Nexus Retail Group,"45 days for full refund, open box accepted. Free return shipping.",200.6880655310155,S6,4,Retro-style wireless headphones
PROD454,Tech Emporium Ltd.,"14 days for exchange/store credit, unopened. No returns opened items unless defective.",193.70000000000002,S2,2,Wireless earbuds with active noise reduction
PROD454,Circuit Central,"10 days for full refund, unopened only. Buyer pays return shipping.",173.33232408509855,S9,1,Wireless earbuds with active noise reduction
PROD454,ElectroDirect Inc.,"30 days for full refund, original packaging, unused. Buyer pays return shipping.",159.33539744910382,S1,3,Wireless earbuds with active noise reduction
PROD455,Global Gadgets Co.,"60 days for full refund, open box accepted, 15% restocking fee. Free return shipping.",604.0885305988968,S3,4,Solar-powered tactical smartwatch
PROD456,Tech Emporium Ltd.,"14 days for exchange/store credit, unopened. No returns opened items unless defective.",1145.8285210628467,S2,2,15-inch touchscreen laptop
PROD456,Prime Picks Electronic,"21 days for full refund or exchange, no restocking fee. Buyer pays return shipping.",965.5668256967222,S4,3,15-inch touchscreen laptop
PROD456,Innovate Electronics,"30 days for exchange/store credit, original packaging. Buyer pays return shipping.",1265.8226334030014,S7,2,15-inch touchscreen laptop
PROD457,Tech Emporium Ltd.,"14 days for exchange/store credit, unopened. No returns opened items unless defective.",757.8590844989291,S2,2,10-inch rugged outdoor tablet
PROD457,Nexus Retail Group,"45 days for full refund, open box accepted. Free return shipping.",679.2864236583134,S6,4,10-inch rugged outdoor tablet
PROD458,Circuit Central,"10 days for full refund, unopened only. Buyer pays return shipping.",124.98782502782483,S9,1,Smart speaker with built-in Zigbee hub
PROD458,Apex Digital Solutions,"90 days for full refund, any condition. Free return shipping.",77.7379535431459,S8,5,Smart speaker with built-in Zigbee hub
PROD459,Prime Picks Electronic,"21 days for full refund or exchange, no restocking fee. Buyer pays return shipping.",747.8621371726551,S4,3,65-inch Roku QLED Smart TV
PROD460,Tech Emporium Ltd.,"14 days for exchange/store credit, unopened. No returns opened items unless defective.",115.37938197220684,S2,2,Floating waterproof Bluetooth speaker
PROD460,Circuit Central,"10 days for full refund, unopened only. Buyer pays return shipping.",128.70000000000002,S9,1,Floating waterproof Bluetooth speaker
PROD460,Streamline Tech,"30 days for exchange or full refund, open box accepted, 10% restocking fee. Free return shipping.",100.02284362066084,S10,3,Floating waterproof Bluetooth speaker
PROD461,Prime Picks Electronic,"21 days for full refund or exchange, no restocking fee. Buyer pays return shipping.",400.2826128530756,S4,3,E-reader with large storage for manga
PROD462,Nexus Retail Group,"45 days for full refund, open box accepted. Free return shipping.",343.6747305992653,S6,4,Underwater digital camera
PROD462,Innovate Electronics,"30 days for exchange/store credit, original packaging. Buyer pays return shipping.",412.9325911534426,S7,2,Underwater digital camera
PROD463,Nexus Retail Group,"45 days for full refund, open box accepted. Free return shipping.",193.70000000000002,S6,4,Portable retro handheld console
PROD463,Tech Emporium Ltd.,"14 days for exchange/store credit, unopened. No returns opened items unless defective.",139.45897192547199,S2,2,Portable retro handheld console
PROD464,Circuit Central,"10 days for full refund, unopened only. Buyer pays return shipping.",37.7,S9,1,Clip-on fitness tracker
PROD465,ValueTech Supply,"7 days for exchange only, original condition. No refunds.",107.21108579304746,S5,1,5TB portable game drive
PROD466,Prime Picks Electronic,"21 days for full refund or exchange, no restocking fee. Buyer pays return shipping.",145.54637335658586,S4,3,1TB portable SSD
PROD466,Nexus Retail Group,"45 days for full refund, open box accepted. Free return shipping.",167.42985183233347,S6,4,1TB portable SSD
PROD466,Innovate Electronics,"30 days for exchange/store credit, original packaging. Buyer pays return shipping.",189.71680992527143,S7,2,1TB portable SSD
PROD467,ValueTech Supply,"7 days for exchange only, original condition. No refunds.",34.94022197579879,S5,1,Slim wireless travel mouse
PROD467,Apex Digital Solutions,"90 days for full refund, any condition. Free return shipping.",30.52012798491114,S8,5,Slim wireless travel mouse
PROD468,Nexus Retail Group,"45 days for full refund, open box accepted. Free return shipping.",31.698990785215347,S6,4,Wireless numeric keypad
PROD469,Circuit Central,"10 days for full refund, unopened only. Buyer pays return shipping.",159.0081113502318,S9,1,4K webcam with wide field of view
PROD469,Streamline Tech,"30 days for exchange or full refund, open box accepted, 10% restocking fee. Free return shipping.",128.55785946738644,S10,3,4K webcam with wide field of view
PROD469,Apex Digital Solutions,"90 days for full refund, any condition. Free return shipping.",129.32274700627477,S8,5,4K webcam with wide field of view
PROD470,Tech Emporium Ltd.,"14 days for exchange/store credit, unopened. No returns opened items unless defective.",212.13929480682103,S2,2,Wi-Fi 6 mesh system (2-pack)
PROD470,Apex Digital Solutions,"90 days for full refund, any condition. Free return shipping.",159.67357905569443,S8,5,Wi-Fi 6 mesh system (2-pack)
PROD471,Tech Emporium Ltd.,"14 days for exchange/store credit, unopened. No returns opened items unless defective.",22.021336477291005,S2,2,Smart plug with energy monitoring
PROD471,Prime Picks Electronic,"21 days for full refund or exchange, no restocking fee. Buyer pays return shipping.",20.2075195113228,S4,3,Smart plug with energy monitoring
PROD472,Tech Emporium Ltd.,"14 days for exchange/store credit, unopened. No returns opened items unless defective.",112.55550972610357,S2,2,Smart vent controller
PROD473,Nexus Retail Group,"45 days for full refund, open box accepted. Free return shipping.",267.74803780329404,S6,4,Bird feeder camera with AI detection
PROD473,Tech Emporium Ltd.,"14 days for exchange/store credit, unopened. No returns opened items unless defective.",264.5454918737502,S2,2,Bird feeder camera with AI detection
PROD474,Innovate Electronics,"30 days for exchange/store credit, original packaging. Buyer pays return shipping.",1799.4581516066432,S7,2,Waterproof drone
PROD475,Tech Emporium Ltd.,"14 days for exchange/store credit, unopened. No returns opened items unless defective.",1036.5992369990272,S2,2,Ceiling-mounted home theater projector
PROD476,Apex Digital Solutions,"90 days for full refund, any condition. Free return shipping.",188.21190690666936,S8,5,Wireless battery-powered dash cam
PROD476,Circuit Central,"10 days for full refund, unopened only. Buyer pays return shipping.",245.12262383588074,S9,1,Wireless battery-powered dash cam
PROD476,Streamline Tech,"30 days for exchange or full refund, open box accepted, 10% restocking fee. Free return shipping.",188.4720943310559,S10,3,Wireless battery-powered dash cam
PROD477,Apex Digital Solutions,"90 days for full refund, any condition. Free return shipping.",228.0011909301518,S8,5,Bike GPS computer
PROD478,Global Gadgets Co.,"60 days for full refund, open box accepted, 15% restocking fee. Free return shipping.",20.597108618145903,S3,4,Mini lipstick-sized portable charger
PROD479,Global Gadgets Co.,"60 days for full refund, open box accepted, 15% restocking fee. Free return shipping.",31.601488777179725,S3,4,USB-C to Ethernet adapter with USB ports
PROD479,ElectroDirect Inc.,"30 days for full refund, original packaging, unused. Buyer pays return shipping.",35.874380805929675,S1,3,USB-C to Ethernet adapter with USB ports
PROD479,Innovate Electronics,"30 days for exchange/store credit, original packaging. Buyer pays return shipping.",41.772536042056196,S7,2,USB-C to Ethernet adapter with USB ports
PROD480,Prime Picks Electronic,"21 days for full refund or exchange, no restocking fee. Buyer pays return shipping.",26.675825552585767,S4,3,Under-desk power strip with surge protection
PROD481,Apex Digital Solutions,"90 days for full refund, any condition. Free return shipping.",492.3824549235899,S8,5,Push-to-talk rugged smartphone
PROD481,Tech Emporium Ltd.,"14 days for exchange/store credit, unopened. No returns opened items unless defective.",508.02322847146195,S2,2,Push-to-talk rugged smartphone
PROD481,Nexus Retail Group,"45 days for full refund, open box accepted. Free return shipping.",531.7790750990366,S6,4,Push-to-talk rugged smartphone
PROD482,ValueTech Supply,"7 days for exchange only, original condition. No refunds.",127.03805505514705,S5,1,Unlocked budget Android phone
PROD483,Nexus Retail Group,"45 days for full refund, open box accepted. Free return shipping.",85.68031292719478,S6,4,Wireless neckband headphones
PROD483,Circuit Central,"10 days for full refund, unopened only. Buyer pays return shipping.",98.40709087802347,S9,1,Wireless neckband headphones
PROD484,Prime Picks Electronic,"21 days for full refund or exchange, no restocking fee. Buyer pays return shipping.",148.76763674130027,S4,3,Wireless earbuds with UV cleaning case
PROD484,Tech Emporium Ltd.,"14 days for exchange/store credit, unopened. No returns opened items unless defective.",162.56882585711264,S2,2,Wireless earbuds with UV cleaning case
PROD484,Nexus Retail Group,"45 days for full refund, open box accepted. Free return shipping.",163.97110345564639,S6,4,Wireless earbuds with UV cleaning case
PROD485,Streamline Tech,"30 days for exchange or full refund, open box accepted, 10% restocking fee. Free return shipping.",196.23830899862853,S10,3,Fashion smartwatch with AMOLED display
PROD485,ValueTech Supply,"7 days for exchange only, original condition. No refunds.",190.97247324370454,S5,1,Fashion smartwatch with AMOLED display
PROD486,Apex Digital Solutions,"90 days for full refund, any condition. Free return shipping.",2387.8211504250266,S8,5,17-inch workstation laptop
PROD487,ElectroDirect Inc.,"30 days for full refund, original packaging, unused. Buyer pays return shipping.",353.2600357985873,S1,3,10-inch Chrome OS tablet
PROD487,Nexus Retail Group,"45 days for full refund, open box accepted. Free return shipping.",350.6603471888792,S6,4,10-inch Chrome OS tablet
PROD488,Nexus Retail Group,"45 days for full refund, open box accepted. Free return shipping.",138.4378403487627,S6,4,Smart speaker with built-in air quality sensor
PROD489,ElectroDirect Inc.,"30 days for full refund, original packaging, unused. Buyer pays return shipping.",752.2057409690834,S1,3,70-inch Vizio Smart TV
PROD489,Streamline Tech,"30 days for exchange or full refund, open box accepted, 10% restocking fee. Free return shipping.",640.2504227273962,S10,3,70-inch Vizio Smart TV
PROD489,Global Gadgets Co.,"60 days for full refund, open box accepted, 15% restocking fee. Free return shipping.",674.0675632316644,S3,4,70-inch Vizio Smart TV
PROD490,ElectroDirect Inc.,"30 days for full refund, original packaging, unused. Buyer pays return shipping.",117.38074873213573,S1,3,Solar-powered Bluetooth speaker
PROD491,Tech Emporium Ltd.,"14 days for exchange/store credit, unopened. No returns opened items unless defective.",176.55650627012244,S2,2,E-reader with large buttons for easy use
PROD492,Nexus Retail Group,"45 days for full refund, open box accepted. Free return shipping.",115.45213095855891,S6,4,Instant camera with printer
PROD492,Tech Emporium Ltd.,"14 days for exchange/store credit, unopened. No returns opened items unless defective.",109.76940041619868,S2,2,Instant camera with printer
PROD493,Prime Picks Electronic,"21 days for full refund or exchange, no restocking fee. Buyer pays return shipping.",202.3680424006589,S4,3,Streaming device for cloud gaming
PROD493,Circuit Central,"10 days for full refund, unopened only. Buyer pays return shipping.",258.7,S9,1,Streaming device for cloud gaming
PROD494,Tech Emporium Ltd.,"14 days for exchange/store credit, unopened. No returns opened items unless defective.",78.08099373496852,S2,2,Smart scale with Wi-Fi connectivity
PROD495,ElectroDirect Inc.,"30 days for full refund, original packaging, unused. Buyer pays return shipping.",307.33693703814913,S1,3,14TB desktop external drive
PROD496,Nexus Retail Group,"45 days for full refund, open box accepted. Free return shipping.",279.6507287376375,S6,4,2TB portable NVMe SSD
PROD496,Prime Picks Electronic,"21 days for full refund or exchange, no restocking fee. Buyer pays return shipping.",260.26583264574816,S4,3,2TB portable NVMe SSD
PROD497,Innovate Electronics,"30 days for exchange/store credit, original packaging. Buyer pays return shipping.",84.04978838259596,S7,2,Ergonomic vertical wireless trackball mouse
PROD497,Streamline Tech,"30 days for exchange or full refund, open box accepted, 10% restocking fee. Free return shipping.",81.84014339872921,S10,3,Ergonomic vertical wireless trackball mouse
PROD497,Tech Emporium Ltd.,"14 days for exchange/store credit, unopened. No returns opened items unless defective.",87.98279072247907,S2,2,Ergonomic vertical wireless trackball mouse
PROD498,Global Gadgets Co.,"60 days for full refund, open box accepted, 15% restocking fee. Free return shipping.",53.07767419539662,S3,4,Wireless keyboard with number pad
PROD499,Streamline Tech,"30 days for exchange or full refund, open box accepted, 10% restocking fee. Free return shipping.",77.77374395930747,S10,3,Wireless security camera that works as a webcam
PROD500,ElectroDirect Inc.,"30 days for full refund, original packaging, unused. Buyer pays return shipping.",55.54736473696944,S1,3,Portable travel router
PROD500,Innovate Electronics,"30 days for exchange/store credit, original packaging. Buyer pays return shipping.",67.25542505487333,S7,2,Portable travel router
PROD500,Tech Emporium Ltd.,"14 days for exchange/store credit, unopened. No returns opened items unless defective.",63.23564521696258,S2,2,Portable travel router
